institute_name,branch_name,category,quota,seat_pool,round_6_closing_rank,cr_2023,cr_2024,cr_2025,avg_closing_rank,std_closing_rank,yoy_rank_change_pct,demand_trend,institute_type,institute_state,nirf_rank,institute_tier,institute_tier_encoded,branch_code,department,core_or_emerging,is_nit,is_iiit,is_gfti,is_home_state_quota,is_female_pool,is_cse_branch,is_core_branch,category_encoded,tightening_ratio_2023,tightening_ratio_2024,tightening_ratio_2025
Government College of Engineering Pune,Computer Science and Engineering,EWS,HS,Female-Only,47050,47050,47050,47050,47050.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,1,1,1,1,0.6716259298618491,0.6716259298618491,0.6716259298618491
Government College of Engineering Pune,Computer Science and Engineering,EWS,HS,Gender-Neutral,33875,33875,33875,33875,33875.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,0,1,1,1,0.6741549815498155,0.6741549815498155,0.6741549815498155
Government College of Engineering Pune,Computer Science and Engineering,EWS,OS,Female-Only,37501,37501,37501,37501,37501.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,1,1,1,1,0.615156929148556,0.615156929148556,0.615156929148556
Government College of Engineering Pune,Computer Science and Engineering,EWS,OS,Gender-Neutral,26037,26037,26037,26037,26037.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,0,1,1,1,0.6150094096862158,0.6150094096862158,0.6150094096862158
Government College of Engineering Pune,Computer Science and Engineering,OBC-NCL,HS,Female-Only,67419,67419,67419,67419,67419.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,1,1,1,2,0.5957519393642742,0.5957519393642742,0.5957519393642742
Government College of Engineering Pune,Computer Science and Engineering,OBC-NCL,HS,Gender-Neutral,45386,45386,45386,45386,45386.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,0,1,1,2,0.6776539020843432,0.6776539020843432,0.6776539020843432
Government College of Engineering Pune,Computer Science and Engineering,OBC-NCL,OS,Female-Only,51602,51602,51602,51602,51602.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,1,1,1,2,0.6345878066741599,0.6345878066741599,0.6345878066741599
Government College of Engineering Pune,Computer Science and Engineering,OBC-NCL,OS,Gender-Neutral,34384,34384,34384,34384,34384.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,0,1,1,2,0.6505642159143787,0.6505642159143787,0.6505642159143787
Government College of Engineering Pune,Computer Science and Engineering,OPEN,HS,Female-Only,27246,27246,27246,27246,27246.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,1,1,1,0,0.6781912941349189,0.6781912941349189,0.6781912941349189
Government College of Engineering Pune,Computer Science and Engineering,OPEN,HS,Gender-Neutral,18994,18994,18994,18994,18994.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,0,1,1,0,0.6332526060861324,0.6332526060861324,0.6332526060861324
Government College of Engineering Pune,Computer Science and Engineering,OPEN,OS,Female-Only,19251,19251,19251,19251,19251.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,1,1,1,0,0.7198587086385123,0.7198587086385123,0.7198587086385123
Government College of Engineering Pune,Computer Science and Engineering,OPEN,OS,Gender-Neutral,14746,14746,14746,14746,14746.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,0,1,1,0,0.636511596365116,0.636511596365116,0.636511596365116
Government College of Engineering Pune,Computer Science and Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,1,1,1,3,0.89271,0.89271,0.89271
Government College of Engineering Pune,Computer Science and Engineering,SC,HS,Gender-Neutral,95503,95503,95503,95503,95503.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,0,1,1,3,0.619268504654304,0.619268504654304,0.619268504654304
Government College of Engineering Pune,Computer Science and Engineering,SC,OS,Female-Only,96090,96090,96090,96090,96090.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,1,1,1,3,0.7226142158393173,0.7226142158393173,0.7226142158393173
Government College of Engineering Pune,Computer Science and Engineering,SC,OS,Gender-Neutral,73288,73288,73288,73288,73288.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,0,1,1,3,0.6118464141469272,0.6118464141469272,0.6118464141469272
Government College of Engineering Pune,Computer Science and Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,1,0,1,1,4,0.98513,0.98513,0.98513
Government College of Engineering Pune,Computer Science and Engineering,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,CSE,Computer Science,Core,0,0,1,0,0,1,1,4,0.75051,0.75051,0.75051
Government College of Engineering Pune,Data Science and Artificial Intelligence,EWS,HS,Female-Only,51375,51375,51375,51375,51375.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,1,1,0,1,0.6911727493917275,0.6911727493917275,0.6911727493917275
Government College of Engineering Pune,Data Science and Artificial Intelligence,EWS,HS,Gender-Neutral,35890,35890,35890,35890,35890.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,0,1,0,1,0.6627472833658401,0.6627472833658401,0.6627472833658401
Government College of Engineering Pune,Data Science and Artificial Intelligence,EWS,OS,Female-Only,38923,38923,38923,38923,38923.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,1,1,0,1,0.7508927883256686,0.7508927883256686,0.7508927883256686
Government College of Engineering Pune,Data Science and Artificial Intelligence,EWS,OS,Gender-Neutral,29309,29309,29309,29309,29309.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,0,1,0,1,0.6982155651847556,0.6982155651847556,0.6982155651847556
Government College of Engineering Pune,Data Science and Artificial Intelligence,OBC-NCL,HS,Female-Only,75093,75093,75093,75093,75093.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,1,1,0,2,0.6299388757940154,0.6299388757940154,0.6299388757940154
Government College of Engineering Pune,Data Science and Artificial Intelligence,OBC-NCL,HS,Gender-Neutral,47833,47833,47833,47833,47833.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,0,1,0,2,0.6746179415884431,0.6746179415884431,0.6746179415884431
Government College of Engineering Pune,Data Science and Artificial Intelligence,OBC-NCL,OS,Female-Only,53680,53680,53680,53680,53680.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,1,1,0,2,0.7538561847988078,0.7538561847988078,0.7538561847988078
Government College of Engineering Pune,Data Science and Artificial Intelligence,OBC-NCL,OS,Gender-Neutral,36335,36335,36335,36335,36335.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,0,1,0,2,0.6868033576441448,0.6868033576441448,0.6868033576441448
Government College of Engineering Pune,Data Science and Artificial Intelligence,OPEN,HS,Female-Only,28980,28980,28980,28980,28980.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,1,1,0,0,0.6665976535541753,0.6665976535541753,0.6665976535541753
Government College of Engineering Pune,Data Science and Artificial Intelligence,OPEN,HS,Gender-Neutral,22102,22102,22102,22102,22102.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,0,1,0,0,0.6504841190842457,0.6504841190842457,0.6504841190842457
Government College of Engineering Pune,Data Science and Artificial Intelligence,OPEN,OS,Female-Only,22028,22028,22028,22028,22028.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,1,1,0,0,0.6704648629017614,0.6704648629017614,0.6704648629017614
Government College of Engineering Pune,Data Science and Artificial Intelligence,OPEN,OS,Gender-Neutral,14974,14974,14974,14974,14974.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,0,1,0,0,0.6973420595699212,0.6973420595699212,0.6973420595699212
Government College of Engineering Pune,Data Science and Artificial Intelligence,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,1,1,0,3,1.0,1.0,1.0
Government College of Engineering Pune,Data Science and Artificial Intelligence,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,0,1,0,3,0.68833,0.68833,0.68833
Government College of Engineering Pune,Data Science and Artificial Intelligence,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,1,1,0,3,0.75945,0.75945,0.75945
Government College of Engineering Pune,Data Science and Artificial Intelligence,SC,OS,Gender-Neutral,85002,85002,85002,85002,85002.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,0,1,0,3,0.6142796640079057,0.6142796640079057,0.6142796640079057
Government College of Engineering Pune,Data Science and Artificial Intelligence,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,1,0,1,0,4,1.0,1.0,1.0
Government College of Engineering Pune,Data Science and Artificial Intelligence,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,DSAI,Computer Science,Emerging,0,0,1,0,0,1,0,4,0.87215,0.87215,0.87215
Government College of Engineering Pune,Electrical Engineering,EWS,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,1,0,1,1,0.89658,0.89658,0.89658
Government College of Engineering Pune,Electrical Engineering,EWS,HS,Gender-Neutral,86679,86679,86679,86679,86679.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,0,0,1,1,0.7568269130931368,0.7568269130931368,0.7568269130931368
Government College of Engineering Pune,Electrical Engineering,EWS,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,1,0,1,1,0.70585,0.70585,0.70585
Government College of Engineering Pune,Electrical Engineering,EWS,OS,Gender-Neutral,70126,70126,70126,70126,70126.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,0,0,1,1,0.6427288024413199,0.6427288024413199,0.6427288024413199
Government College of Engineering Pune,Electrical Engineering,OBC-NCL,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,1,0,1,2,1.0,1.0,1.0
Government College of Engineering Pune,Electrical Engineering,OBC-NCL,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,0,0,1,2,0.91559,0.91559,0.91559
Government College of Engineering Pune,Electrical Engineering,OBC-NCL,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,1,0,1,2,0.93958,0.93958,0.93958
Government College of Engineering Pune,Electrical Engineering,OBC-NCL,OS,Gender-Neutral,97722,97722,97722,97722,97722.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,0,0,1,2,0.6625938887865578,0.6625938887865578,0.6625938887865578
Government College of Engineering Pune,Electrical Engineering,OPEN,HS,Female-Only,76862,76862,76862,76862,76862.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,1,0,1,0,0.6968462959589914,0.6968462959589914,0.6968462959589914
Government College of Engineering Pune,Electrical Engineering,OPEN,HS,Gender-Neutral,51752,51752,51752,51752,51752.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,0,0,1,0,0.6646892873705365,0.6646892873705365,0.6646892873705365
Government College of Engineering Pune,Electrical Engineering,OPEN,OS,Female-Only,55484,55484,55484,55484,55484.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,1,0,1,0,0.7074111455554755,0.7074111455554755,0.7074111455554755
Government College of Engineering Pune,Electrical Engineering,OPEN,OS,Gender-Neutral,40772,40772,40772,40772,40772.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,0,0,1,0,0.6891739429019915,0.6891739429019915,0.6891739429019915
Government College of Engineering Pune,Electrical Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,1,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electrical Engineering,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,0,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electrical Engineering,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,1,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electrical Engineering,SC,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,0,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electrical Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,1,0,0,1,4,1.0,1.0,1.0
Government College of Engineering Pune,Electrical Engineering,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,EE,Electrical,Core,0,0,1,0,0,0,1,4,1.0,1.0,1.0
Government College of Engineering Pune,Electronics and Communication Engineering,EWS,HS,Female-Only,90106,90106,90106,90106,90106.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,1,0,1,1,0.624397931325328,0.624397931325328,0.624397931325328
Government College of Engineering Pune,Electronics and Communication Engineering,EWS,HS,Gender-Neutral,63214,63214,63214,63214,63214.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,0,0,1,1,0.6054829626348593,0.6054829626348593,0.6054829626348593
Government College of Engineering Pune,Electronics and Communication Engineering,EWS,OS,Female-Only,71173,71173,71173,71173,71173.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,1,0,1,1,0.6876343557247833,0.6876343557247833,0.6876343557247833
Government College of Engineering Pune,Electronics and Communication Engineering,EWS,OS,Gender-Neutral,49124,49124,49124,49124,49124.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,0,0,1,1,0.6821716472599951,0.6821716472599951,0.6821716472599951
Government College of Engineering Pune,Electronics and Communication Engineering,OBC-NCL,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,1,0,1,2,0.87273,0.87273,0.87273
Government College of Engineering Pune,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,79308,79308,79308,79308,79308.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,0,0,1,2,0.6996645987794422,0.6996645987794422,0.6996645987794422
Government College of Engineering Pune,Electronics and Communication Engineering,OBC-NCL,OS,Female-Only,90034,90034,90034,90034,90034.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,1,0,1,2,0.6795988182242264,0.6795988182242264,0.6795988182242264
Government College of Engineering Pune,Electronics and Communication Engineering,OBC-NCL,OS,Gender-Neutral,67373,67373,67373,67373,67373.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,0,0,1,2,0.6006560491591587,0.6006560491591587,0.6006560491591587
Government College of Engineering Pune,Electronics and Communication Engineering,OPEN,HS,Female-Only,51010,51010,51010,51010,51010.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,1,0,1,0,0.6241521270339149,0.6241521270339149,0.6241521270339149
Government College of Engineering Pune,Electronics and Communication Engineering,OPEN,HS,Gender-Neutral,32607,32607,32607,32607,32607.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,0,0,1,0,0.738338393596467,0.738338393596467,0.738338393596467
Government College of Engineering Pune,Electronics and Communication Engineering,OPEN,OS,Female-Only,41189,41189,41189,41189,41189.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,1,0,1,0,0.6691592415450727,0.6691592415450727,0.6691592415450727
Government College of Engineering Pune,Electronics and Communication Engineering,OPEN,OS,Gender-Neutral,25934,25934,25934,25934,25934.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,0,0,1,0,0.6813449525719133,0.6813449525719133,0.6813449525719133
Government College of Engineering Pune,Electronics and Communication Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,1,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electronics and Communication Engineering,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,0,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electronics and Communication Engineering,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,1,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Electronics and Communication Engineering,SC,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,0,0,1,3,0.87813,0.87813,0.87813
Government College of Engineering Pune,Electronics and Communication Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,1,0,0,1,4,1.0,1.0,1.0
Government College of Engineering Pune,Electronics and Communication Engineering,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ECE,Electronics,Core,0,0,1,0,0,0,1,4,1.0,1.0,1.0
Government College of Engineering Pune,Information Technology,EWS,HS,Female-Only,63305,63305,63305,63305,63305.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,1,1,1,1,0.6873706658241845,0.6873706658241845,0.6873706658241845
Government College of Engineering Pune,Information Technology,EWS,HS,Gender-Neutral,45277,45277,45277,45277,45277.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,0,1,1,1,0.68317247167436,0.68317247167436,0.68317247167436
Government College of Engineering Pune,Information Technology,EWS,OS,Female-Only,48671,48671,48671,48671,48671.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,1,1,1,1,0.7222370610836022,0.7222370610836022,0.7222370610836022
Government College of Engineering Pune,Information Technology,EWS,OS,Gender-Neutral,34709,34709,34709,34709,34709.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,0,1,1,1,0.6401797804603994,0.6401797804603994,0.6401797804603994
Government College of Engineering Pune,Information Technology,OBC-NCL,HS,Female-Only,91539,91539,91539,91539,91539.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,1,1,1,2,0.6224996995815991,0.6224996995815991,0.6224996995815991
Government College of Engineering Pune,Information Technology,OBC-NCL,HS,Gender-Neutral,63967,63967,63967,63967,63967.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,0,1,1,2,0.6234308315225038,0.6234308315225038,0.6234308315225038
Government College of Engineering Pune,Information Technology,OBC-NCL,OS,Female-Only,69653,69653,69653,69653,69653.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,1,1,1,2,0.6592537292004652,0.6592537292004652,0.6592537292004652
Government College of Engineering Pune,Information Technology,OBC-NCL,OS,Gender-Neutral,49992,49992,49992,49992,49992.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,0,1,1,2,0.6460233637381981,0.6460233637381981,0.6460233637381981
Government College of Engineering Pune,Information Technology,OPEN,HS,Female-Only,39512,39512,39512,39512,39512.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,1,1,1,0,0.5947813322534926,0.5947813322534926,0.5947813322534926
Government College of Engineering Pune,Information Technology,OPEN,HS,Gender-Neutral,26699,26699,26699,26699,26699.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,0,1,1,0,0.6912243904266078,0.6912243904266078,0.6912243904266078
Government College of Engineering Pune,Information Technology,OPEN,OS,Female-Only,30209,30209,30209,30209,30209.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,1,1,1,0,0.5995895263001092,0.5995895263001092,0.5995895263001092
Government College of Engineering Pune,Information Technology,OPEN,OS,Gender-Neutral,18636,18636,18636,18636,18636.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,0,1,1,0,0.7284288473921442,0.7284288473921442,0.7284288473921442
Government College of Engineering Pune,Information Technology,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,1,1,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Information Technology,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,0,1,1,3,0.85359,0.85359,0.85359
Government College of Engineering Pune,Information Technology,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,1,1,1,3,0.91515,0.91515,0.91515
Government College of Engineering Pune,Information Technology,SC,OS,Gender-Neutral,92809,92809,92809,92809,92809.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,0,1,1,3,0.6931439838808736,0.6931439838808736,0.6931439838808736
Government College of Engineering Pune,Information Technology,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,1,0,1,1,4,1.0,1.0,1.0
Government College of Engineering Pune,Information Technology,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,IT,Computer Science,Core,0,0,1,0,0,1,1,4,0.98804,0.98804,0.98804
Government College of Engineering Pune,Mechanical Engineering,EWS,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,1,0,1,1,1.0,1.0,1.0
Government College of Engineering Pune,Mechanical Engineering,EWS,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,0,0,1,1,0.83082,0.83082,0.83082
Government College of Engineering Pune,Mechanical Engineering,EWS,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,1,0,1,1,0.91051,0.91051,0.91051
Government College of Engineering Pune,Mechanical Engineering,EWS,OS,Gender-Neutral,99779,99779,99779,99779,99779.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,0,0,1,1,0.6963389089888654,0.6963389089888654,0.6963389089888654
Government College of Engineering Pune,Mechanical Engineering,OBC-NCL,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,1,0,1,2,1.0,1.0,1.0
Government College of Engineering Pune,Mechanical Engineering,OBC-NCL,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,0,0,1,2,1.0,1.0,1.0
Government College of Engineering Pune,Mechanical Engineering,OBC-NCL,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,1,0,1,2,1.0,1.0,1.0
Government College of Engineering Pune,Mechanical Engineering,OBC-NCL,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,0,0,1,2,0.86665,0.86665,0.86665
Government College of Engineering Pune,Mechanical Engineering,OPEN,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,1,0,1,0,0.70627,0.70627,0.70627
Government College of Engineering Pune,Mechanical Engineering,OPEN,HS,Gender-Neutral,75444,75444,75444,75444,75444.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,0,0,1,0,0.6590981390170192,0.6590981390170192,0.6590981390170192
Government College of Engineering Pune,Mechanical Engineering,OPEN,OS,Female-Only,79398,79398,79398,79398,79398.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,1,0,1,0,0.6887201188946824,0.6887201188946824,0.6887201188946824
Government College of Engineering Pune,Mechanical Engineering,OPEN,OS,Gender-Neutral,54557,54557,54557,54557,54557.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,0,0,1,0,0.7037043825723556,0.7037043825723556,0.7037043825723556
Government College of Engineering Pune,Mechanical Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,1,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Mechanical Engineering,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,1,0,0,1,3,1.0,1.0,1.0
Government College of Engineering Pune,Mechanical Engineering,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,GFTI,,,Tier 4,4,ME,Mechanical,Core,0,0,1,0,1,0,1,3,1.0,1.0,1.0
